Name,Entity Id,Rank type,Rank value,Time span
Kevin P. Murphy,2167731548,Saliency,61,Five Years
Liang-Chieh Chen,2127898042,Saliency,62,Five Years
Alan L. Yuille,2065104188,Saliency,63,Five Years
Alex Graves,2116712232,Saliency,64,Five Years
Benoit Steiner,2298047631,Saliency,65,Five Years
Geoffrey Irving,2521125841,Saliency,66,Five Years
Arthur Guez,2015134264,Saliency,67,Five Years
Martin Wicke,2041401258,Saliency,68,Five Years
Pete Warden,2299638740,Saliency,69,Five Years
Michael Isard,2004792601,Saliency,70,Five Years
Manjunath Kudlur,2078155468,Saliency,71,Five Years
Yuan Yu,2170786782,Saliency,72,Five Years
Paul Barham,2296249340,Saliency,73,Five Years
Josh Levenberg,2302020060,Saliency,74,Five Years
Derek Gordon Murray,2307210230,Saliency,75,Five Years
Paul A. Tucker,2330302558,Saliency,76,Five Years
Xiaoqiang Zheng,2497787018,Saliency,77,Five Years
Ming Yang,2614727752,Saliency,78,Five Years
George Papandreou,2466861874,Saliency,79,Five Years
Marc'Aurelio Ranzato,1976950599,Saliency,80,Five Years
Lukasz Kaiser,2156752876,Saliency,81,Five Years
Julian Schrittwieser,2512603362,Saliency,82,Five Years
Thore Graepel,2032008572,Saliency,83,Five Years
Chris J. Maddison,2190280414,Saliency,84,Five Years
Ioannis Antonoglou,291373107,Saliency,85,Five Years
Laurent Sifre,2697048878,Saliency,86,Five Years
Aja Huang,2497967435,Saliency,87,Five Years
John Nham,2508317249,Saliency,88,Five Years
Madeleine Leach,2511611111,Saliency,89,Five Years
Veda Panneershelvam,2516928172,Saliency,90,Five Years
Dominik Grewe,2659430577,Saliency,91,Five Years
George van den Driessche,2942863310,Saliency,92,Five Years
Christopher D. Manning,2149153931,Saliency,93,Five Years
Derong Liu,2619713811,Saliency,94,Five Years
Shuicheng Yan,2144833106,Saliency,95,Five Years
Iasonas Kokkinos,2259861871,Saliency,96,Five Years
Xiaogang Wang,2227253382,Saliency,97,Five Years
Jeff Clune,1996419712,Saliency,98,Five Years
Min Lin,2598034946,Saliency,99,Five Years
Wojciech Zaremba,2659915499,Saliency,100,Five Years
Pierre Sermanet,37905947,Prestige,1,Five Years
Shaoqing Ren,2119543935,Prestige,2,Five Years
Wei Liu,2617788377,Prestige,3,Five Years
Christian Szegedy,2947072378,Prestige,4,Five Years
Alex Krizhevsky,1171453863,Prestige,5,Five Years
Kai Chen,2146330397,Prestige,6,Five Years
Aja Huang,2497967435,Prestige,7,Five Years
John Nham,2508317249,Prestige,8,Five Years
Madeleine Leach,2511611111,Prestige,9,Five Years
Veda Panneershelvam,2516928172,Prestige,10,Five Years
Dominik Grewe,2659430577,Prestige,11,Five Years
George van den Driessche,2942863310,Prestige,12,Five Years
Xiangyu Zhang,2499063207,Prestige,13,Five Years
Kaiming He,2164292938,Prestige,14,Five Years
Gregory S. Corrado,2107276858,Prestige,15,Five Years
Dragomir Anguelov,2036321405,Prestige,16,Five Years
Jian Sun,2200192130,Prestige,17,Five Years
Yangqing Jia,2102002796,Prestige,18,Five Years
Olaf Ronneberger,2044097715,Prestige,19,Five Years
Michael Isard,2004792601,Prestige,20,Five Years
Manjunath Kudlur,2078155468,Prestige,21,Five Years
Yuan Yu,2170786782,Prestige,22,Five Years
Paul Barham,2296249340,Prestige,23,Five Years
Josh Levenberg,2302020060,Prestige,24,Five Years
Derek Gordon Murray,2307210230,Prestige,25,Five Years
Paul A. Tucker,2330302558,Prestige,26,Five Years
Xiaoqiang Zheng,2497787018,Prestige,27,Five Years
Tomas Mikolov,292626543,Prestige,28,Five Years
Chris J. Maddison,2190280414,Prestige,29,Five Years
Ioannis Antonoglou,291373107,Prestige,30,Five Years
Laurent Sifre,2697048878,Prestige,31,Five Years
Scott E. Reed,2430826622,Prestige,32,Five Years
Philipp Fischer,2101064685,Prestige,33,Five Years
Sergey Ioffe,2272624714,Prestige,34,Five Years
Andy Davis,2522959750,Prestige,35,Five Years
Sherry Moore,2286056286,Prestige,36,Five Years
Dumitru Erhan,2308824398,Prestige,37,Five Years
Benoit Steiner,2298047631,Prestige,38,Five Years
Geoffrey Irving,2521125841,Prestige,39,Five Years
Pete Warden,2299638740,Prestige,40,Five Years
Dzmitry Bahdanau,2509101809,Prestige,41,Five Years
Julian Schrittwieser,2512603362,Prestige,42,Five Years
Thore Graepel,2032008572,Prestige,43,Five Years
Ilya Sutskever,215131072,Prestige,44,Five Years
Andrew Rabinovich,2194293332,Prestige,45,Five Years
Ross B. Girshick,2473549963,Prestige,46,Five Years
Christian Szegedy,331124168,Prestige,47,Five Years
Nitish Srivastava,2191276622,Prestige,48,Five Years
Min Lin,2598034946,Prestige,49,Five Years
Nal Kalchbrenner,223268448,Prestige,50,Five Years
Marc Lanctot,2107049243,Prestige,51,Five Years
Martin Wicke,2041401258,Prestige,52,Five Years
Ming Yang,2614727752,Prestige,53,Five Years
Jeffrey Dean,2429370538,Prestige,54,Five Years
Rajat Monga,2079584417,Prestige,55,Five Years
Juergen Schmidhuber,1782944713,Prestige,56,Five Years
Geoffrey E. Hinton,563069026,Prestige,57,Five Years
Vijay Vasudevan,2943029278,Prestige,58,Five Years
Matthieu Devin,2014082263,Prestige,59,Five Years
Arthur Guez,2015134264,Prestige,60,Five Years
Wojciech Zaremba,2659915499,Prestige,61,Five Years
Vincent Vanhoucke,2022840042,Prestige,62,Five Years
Bart van Merriënboer,256273151,Prestige,63,Five Years
Martín Abadi,2162106674,Prestige,64,Five Years
Liang-Chieh Chen,2127898042,Prestige,65,Five Years
Jonathon Shlens,2343055381,Prestige,66,Five Years
Iasonas Kokkinos,2259861871,Prestige,67,Five Years
George Papandreou,2466861874,Prestige,68,Five Years
Sander Dieleman,2020844714,Prestige,69,Five Years
Lukasz Kaiser,2156752876,Prestige,70,Five Years
Kevin P. Murphy,2167731548,Prestige,71,Five Years
Thomas Brox,2014530249,Prestige,72,Five Years
Demis Hassabis,4302276,Prestige,73,Five Years
Rob Fergus,2166320536,Prestige,74,Five Years
Zhifeng Chen,2922418434,Prestige,75,Five Years
Koray Kavukcuoglu,1111049960,Prestige,76,Five Years
William J. Dally,2037541505,Prestige,77,Five Years
Ian J. Goodfellow,1822555116,Prestige,78,Five Years
Oriol Vinyals,2634174050,Prestige,79,Five Years
Marc'Aurelio Ranzato,1976950599,Prestige,80,Five Years
David Silver,2593774290,Prestige,81,Five Years
Quoc V. Le,2148448995,Prestige,82,Five Years
Alex Graves,2116712232,Prestige,83,Five Years
Caglar Gulcehre,152899538,Prestige,84,Five Years
Kyunghyun Cho,2462121670,Prestige,85,Five Years
Timothy P. Lillicrap,2163886844,Prestige,86,Five Years
Ruslan Salakhutdinov,2031945151,Prestige,87,Five Years
Song Han,2233699872,Prestige,88,Five Years
Yoshua Bengio,161269817,Prestige,89,Five Years
Christopher D. Manning,2149153931,Prestige,90,Five Years
Alan L. Yuille,2065104188,Prestige,91,Five Years
Jeff Clune,1996419712,Prestige,92,Five Years
Sergey Levine,2140030024,Prestige,93,Five Years
Pieter Abbeel,243981275,Prestige,94,Five Years
Shuicheng Yan,2144833106,Prestige,95,Five Years
Dong Yu,2103789662,Prestige,96,Five Years
Xiaogang Wang,2227253382,Prestige,97,Five Years
Li Deng,2101552792,Prestige,98,Five Years
Derong Liu,2619713811,Prestige,99,Five Years
Jinde Cao,2097525001,Prestige,100,Five Years
Ilya Sutskever,215131072,Citations*,1,Five Years
Kaiming He,2164292938,Citations*,2,Five Years
Geoffrey E. Hinton,563069026,Citations*,3,Five Years
Jian Sun,2200192130,Citations*,4,Five Years
Shaoqing Ren,2119543935,Citations*,5,Five Years
Alex Krizhevsky,1171453863,Citations*,6,Five Years
Xiangyu Zhang,2499063207,Citations*,7,Five Years
Yoshua Bengio,161269817,Citations*,8,Five Years
Jeffrey Dean,2429370538,Citations*,9,Five Years
Dumitru Erhan,2308824398,Citations*,10,Five Years
Christian Szegedy,331124168,Citations*,11,Five Years
Dragomir Anguelov,2036321405,Citations*,12,Five Years
Scott E. Reed,2430826622,Citations*,13,Five Years
Christian Szegedy,2947072378,Citations*,14,Five Years
Wei Liu,2617788377,Citations*,15,Five Years
Vincent Vanhoucke,2022840042,Citations*,16,Five Years
Yangqing Jia,2102002796,Citations*,17,Five Years
Kyunghyun Cho,2462121670,Citations*,18,Five Years
Dzmitry Bahdanau,2509101809,Citations*,19,Five Years
Andrew Rabinovich,2194293332,Citations*,20,Five Years
Pierre Sermanet,37905947,Citations*,21,Five Years
Ruslan Salakhutdinov,2031945151,Citations*,22,Five Years
Gregory S. Corrado,2107276858,Citations*,23,Five Years
Sergey Ioffe,2272624714,Citations*,24,Five Years
Nitish Srivastava,2191276622,Citations*,25,Five Years
Koray Kavukcuoglu,1111049960,Citations*,26,Five Years
Ross B. Girshick,2473549963,Citations*,27,Five Years
Rajat Monga,2079584417,Citations*,28,Five Years
Vijay Vasudevan,2943029278,Citations*,29,Five Years
Martín Abadi,2162106674,Citations*,30,Five Years
Zhifeng Chen,2922418434,Citations*,31,Five Years
Quoc V. Le,2148448995,Citations*,32,Five Years
Sherry Moore,2286056286,Citations*,33,Five Years
Matthieu Devin,2014082263,Citations*,34,Five Years
Andy Davis,2522959750,Citations*,35,Five Years
Benoit Steiner,2298047631,Citations*,36,Five Years
Geoffrey Irving,2521125841,Citations*,37,Five Years
Martin Wicke,2041401258,Citations*,38,Five Years
Michael Isard,2004792601,Citations*,39,Five Years
Manjunath Kudlur,2078155468,Citations*,40,Five Years
Yuan Yu,2170786782,Citations*,41,Five Years
Paul Barham,2296249340,Citations*,42,Five Years
Pete Warden,2299638740,Citations*,43,Five Years
Josh Levenberg,2302020060,Citations*,44,Five Years
Derek Gordon Murray,2307210230,Citations*,45,Five Years
Paul A. Tucker,2330302558,Citations*,46,Five Years
Xiaoqiang Zheng,2497787018,Citations*,47,Five Years
Oriol Vinyals,2634174050,Citations*,48,Five Years
Tomas Mikolov,292626543,Citations*,49,Five Years
Kai Chen,2146330397,Citations*,50,Five Years
Ian J. Goodfellow,1822555116,Citations*,51,Five Years
Timothy P. Lillicrap,2163886844,Citations*,52,Five Years
David Silver,2593774290,Citations*,53,Five Years
Jianmin Chen,2492793318,Citations*,54,Five Years
Sanjay Ghemawat,2945578671,Citations*,55,Five Years
Juergen Schmidhuber,1782944713,Citations*,56,Five Years
Thomas Brox,2014530249,Citations*,57,Five Years
Sergey Levine,2140030024,Citations*,58,Five Years
Bart van Merriënboer,256273151,Citations*,59,Five Years
Caglar Gulcehre,152899538,Citations*,60,Five Years
Dong Yu,2103789662,Citations*,61,Five Years
Li Deng,2101552792,Citations*,62,Five Years
Nal Kalchbrenner,223268448,Citations*,63,Five Years
Demis Hassabis,4302276,Citations*,64,Five Years
Pieter Abbeel,243981275,Citations*,65,Five Years
Jinde Cao,2097525001,Citations*,66,Five Years
Sander Dieleman,2020844714,Citations*,67,Five Years
Philipp Fischer,2101064685,Citations*,68,Five Years
William J. Dally,2037541505,Citations*,69,Five Years
Song Han,2233699872,Citations*,70,Five Years
Arthur Guez,2015134264,Citations*,71,Five Years
Olaf Ronneberger,2044097715,Citations*,72,Five Years
Simon Haykin,1976731470,Citations*,73,Five Years
Jonathon Shlens,2343055381,Citations*,74,Five Years
Marc Lanctot,2107049243,Citations*,75,Five Years
Ming Yang,2614727752,Citations*,76,Five Years
Holger Schwenk,2160549261,Citations*,77,Five Years
Fethi Bougares,184786478,Citations*,78,Five Years
Rob Fergus,2166320536,Citations*,79,Five Years
Jeff Clune,1996419712,Citations*,80,Five Years
Julian Schrittwieser,2512603362,Citations*,81,Five Years
Thore Graepel,2032008572,Citations*,82,Five Years
Chris J. Maddison,2190280414,Citations*,83,Five Years
Ioannis Antonoglou,291373107,Citations*,84,Five Years
Laurent Sifre,2697048878,Citations*,85,Five Years
Aja Huang,2497967435,Citations*,86,Five Years
John Nham,2508317249,Citations*,87,Five Years
Madeleine Leach,2511611111,Citations*,88,Five Years
Veda Panneershelvam,2516928172,Citations*,89,Five Years
Dominik Grewe,2659430577,Citations*,90,Five Years
George van den Driessche,2942863310,Citations*,91,Five Years
Xiaogang Wang,2227253382,Citations*,92,Five Years
Lukasz Kaiser,2156752876,Citations*,93,Five Years
Alex Graves,2116712232,Citations*,94,Five Years
Jason Yosinski,2236784999,Citations*,95,Five Years
Ali Farhadi,1988090614,Citations*,96,Five Years
Kevin P. Murphy,2167731548,Citations*,97,Five Years
Joseph Redmon,2392241600,Citations*,98,Five Years
Liang-Chieh Chen,2127898042,Citations*,99,Five Years
Santosh Kumar Divvala,2310010008,Citations*,100,Five Years
Jinde Cao,2097525001,Publications,1,Five Years
Tingwen Huang,2139160212,Publications,2,Five Years
Derong Liu,2619713811,Publications,3,Five Years
Zhigang Zeng,2147475943,Publications,4,Five Years
Yoshua Bengio,161269817,Publications,5,Five Years
Patricia Melin,2170452912,Publications,6,Five Years
Shouming Zhong,2233293459,Publications,7,Five Years
Huaguang Zhang,2110932830,Publications,8,Five Years
Chuandong Li,2170291655,Publications,9,Five Years
Ding Wang,2717441852,Publications,10,Five Years
Chen Tianshi,2743935645,Publications,11,Five Years
Li-Rong Dai,2159584513,Publications,12,Five Years
Ozgur Kisi,1230861240,Publications,13,Five Years
Ju H. Park,2119067681,Publications,14,Five Years
Qinglai Wei,2150207392,Publications,15,Five Years
Chen Yunji,2224590085,Publications,16,Five Years
Li Deng,2101552792,Publications,17,Five Years
Fuad E. Alsaadi,1833471561,Publications,18,Five Years
Wei He,2618256165,Publications,19,Five Years
Yiran Chen,2109277643,Publications,20,Five Years
Shahaboddin Shamshirband,1635769602,Publications,21,Five Years
Kaushik Roy,2109882579,Publications,22,Five Years
Zhanshan Wang,2616916553,Publications,23,Five Years
Shuai Li,2549440108,Publications,24,Five Years
Alma Y. Alanis,2110323268,Publications,25,Five Years
Abbas Khosravi,2097565294,Publications,26,Five Years
Jun Du,2610225220,Publications,27,Five Years
Guo Qi,2742561389,Publications,28,Five Years
Junfei Qiao,2009309637,Publications,29,Five Years
Saeid Nahavandi,1029828013,Publications,30,Five Years
DeLiang Wang,2159145177,Publications,31,Five Years
Hai Li,2131148309,Publications,32,Five Years
Yunong Zhang,2138676690,Publications,33,Five Years
Sergey Levine,2140030024,Publications,34,Five Years
Liu Shaoli,2742907902,Publications,35,Five Years
Yanzhi Wang,2136876902,Publications,36,Five Years
Chin-Hui Lee,2947002853,Publications,37,Five Years
Frank L. Lewis,2149702018,Publications,38,Five Years
Pieter Abbeel,243981275,Publications,39,Five Years
Peng Shi,1988150995,Publications,40,Five Years
C. L. Philip Chen,2037336103,Publications,41,Five Years
Chenguang Yang,2110932751,Publications,42,Five Years
M. Syed Ali,2308821154,Publications,43,Five Years
Dong Yu,2103789662,Publications,44,Five Years
Sergey Dolenko,2303157339,Publications,45,Five Years
Ahmed Alsaedi,1988427257,Publications,46,Five Years
Klaus-Robert Müller,2012736320,Publications,47,Five Years
Elmer P. Dadios,237177326,Publications,48,Five Years
Chee Peng Lim,2130338591,Publications,49,Five Years
Muhammad Asif Zahoor Raja,2428192597,Publications,50,Five Years
Haibo He,2125283802,Publications,51,Five Years
Haijun Jiang,2161496442,Publications,52,Five Years
Stefan Wermter,2308014113,Publications,53,Five Years
Min Wu,2669926117,Publications,54,Five Years
Mark J. F. Gales,2102191007,Publications,55,Five Years
Yifan Gong,2103409061,Publications,56,Five Years
Li Taifu,2251717510,Publications,57,Five Years
Kyunghyun Cho,2462121670,Publications,58,Five Years
Tara N. Sainath,1209087724,Publications,59,Five Years
R. Rakkiyappan,2055181133,Publications,60,Five Years
Hossein Bonakdari,2138219150,Publications,61,Five Years
Sung-Kwun Oh,2139014586,Publications,62,Five Years
Oscar Castillo,2176619569,Publications,63,Five Years
Qiankun Song,2643843555,Publications,64,Five Years
Edgar N. Sanchez,2124200974,Publications,65,Five Years
Adel M. Alimi,2130938194,Publications,66,Five Years
Sarangapani Jagannathan,2225715891,Publications,67,Five Years
Xiaogang Wang,2227253382,Publications,68,Five Years
Hermann Ney,2293758362,Publications,69,Five Years
Yu Wang,2559461216,Publications,70,Five Years
Haizhou Li,2096728398,Publications,71,Five Years
Jinyu Li,2097430065,Publications,72,Five Years
Zhouhua Peng,2163158412,Publications,73,Five Years
Tieshan Li,2237878700,Publications,74,Five Years
Jun Wang,2509381299,Publications,75,Five Years
Himansu Sekhar Behera,2085468906,Publications,76,Five Years
Yurong Liu,2150003784,Publications,77,Five Years
Abir Jaafar Hussain,2310059272,Publications,78,Five Years
Witold Pedrycz,136859070,Publications,79,Five Years
Dacheng Tao,2104129307,Publications,80,Five Years
Alexander Wong,2126481209,Publications,81,Five Years
Bo Xu,2243404411,Publications,82,Five Years
Wang Ying,2753971526,Publications,83,Five Years
Björn W. Schuller,2079380910,Publications,84,Five Years
Kandarpa Kumar Sarma,2123028624,Publications,85,Five Years
Akira Hirose,2296023041,Publications,86,Five Years
George A. Anastassiou,1920433634,Publications,87,Five Years
Ahmed El-Shafie,2043471898,Publications,88,Five Years
Liu Y,2104966155,Publications,89,Five Years
Long Jin,2715877897,Publications,90,Five Years
Xu Haobo,2826034829,Publications,91,Five Years
Qiao Junfei,56983421,Publications,92,Five Years
Qi-Jun Zhang,2148352815,Publications,93,Five Years
Zhen-Hua Ling,2156045219,Publications,94,Five Years
Dongbin Zhao,2167395857,Publications,95,Five Years
Shukai Duan,2414739796,Publications,96,Five Years
Tomohiro Nakatani,2080962056,Publications,97,Five Years
Rozaida Ghazali,2085240879,Publications,98,Five Years
Lin Xiao,2233605793,Publications,99,Five Years
Shinji Watanabe,2255063064,Publications,100,Five Years
Jinde Cao,2097525001,H-Index,1,Five Years
Yoshua Bengio,161269817,H-Index,2,Five Years
Ju H. Park,2119067681,H-Index,3,Five Years
Tingwen Huang,2139160212,H-Index,4,Five Years
Derong Liu,2619713811,H-Index,5,Five Years
Sergey Levine,2140030024,H-Index,6,Five Years
Pieter Abbeel,243981275,H-Index,7,Five Years
Peng Shi,1988150995,H-Index,8,Five Years
Ding Wang,2717441852,H-Index,9,Five Years
R. Rakkiyappan,2055181133,H-Index,10,Five Years
Danial Jahed Armaghani,169424129,H-Index,11,Five Years
Dong Yu,2103789662,H-Index,12,Five Years
Zhigang Zeng,2147475943,H-Index,13,Five Years
Li Deng,2101552792,H-Index,14,Five Years
Xiaogang Wang,2227253382,H-Index,15,Five Years
Huaguang Zhang,2110932830,H-Index,16,Five Years
Muhammad Asif Zahoor Raja,2428192597,H-Index,17,Five Years
Shuai Li,2549440108,H-Index,18,Five Years
Koray Kavukcuoglu,1111049960,H-Index,19,Five Years
Quoc V. Le,2148448995,H-Index,20,Five Years
Qinglai Wei,2150207392,H-Index,21,Five Years
DeLiang Wang,2159145177,H-Index,22,Five Years
Chuandong Li,2170291655,H-Index,23,Five Years
Tara N. Sainath,1209087724,H-Index,24,Five Years
Ozgur Kisi,1230861240,H-Index,25,Five Years
Shahaboddin Shamshirband,1635769602,H-Index,26,Five Years
Shouming Zhong,2233293459,H-Index,27,Five Years
C. L. Philip Chen,2037336103,H-Index,28,Five Years
Jun Wang,2509381299,H-Index,29,Five Years
Jinyu Li,2097430065,H-Index,30,Five Years
Yiran Chen,2109277643,H-Index,31,Five Years
Frank L. Lewis,2149702018,H-Index,32,Five Years
Li-Rong Dai,2159584513,H-Index,33,Five Years
Aaron C. Courville,2328522601,H-Index,34,Five Years
Kyunghyun Cho,2462121670,H-Index,35,Five Years
Qiankun Song,2643843555,H-Index,36,Five Years
Ilya Sutskever,215131072,H-Index,37,Five Years
Liu Y,2104966155,H-Index,38,Five Years
Mohammad Hemmat Esfe,2327767975,H-Index,39,Five Years
Zhanshan Wang,2616916553,H-Index,40,Five Years
Wei He,2618256165,H-Index,41,Five Years
Yi Shen,2725097738,H-Index,42,Five Years
Andrew W. Senior,2919693064,H-Index,43,Five Years
Ian J. Goodfellow,1822555116,H-Index,44,Five Years
Dalibor Petković,2022855462,H-Index,45,Five Years
Abbas Khosravi,2097565294,H-Index,46,Five Years
Yifan Gong,2103409061,H-Index,47,Five Years
Chong Lin,2108469914,H-Index,48,Five Years
Hai Li,2131148309,H-Index,49,Five Years
Yunong Zhang,2138676690,H-Index,50,Five Years
Shuicheng Yan,2144833106,H-Index,51,Five Years
Yurong Liu,2150003784,H-Index,52,Five Years
Huai-Ning Wu,2162824964,H-Index,53,Five Years
Hui Jiang,2603491617,H-Index,54,Five Years
Long Jin,2715877897,H-Index,55,Five Years
Bhuvana Ramabhadran,297209587,H-Index,56,Five Years
Geoffrey E. Hinton,563069026,H-Index,57,Five Years
Edy Tonnizam Mohamad,1748586267,H-Index,58,Five Years
Fuad E. Alsaadi,1833471561,H-Index,59,Five Years
Masoud Afrand,1912636175,H-Index,60,Five Years
Ahmed Alsaedi,1988427257,H-Index,61,Five Years
Mark J. F. Gales,2102191007,H-Index,62,Five Years
Haibo He,2125283802,H-Index,63,Five Years
Dawn Song,2131252044,H-Index,64,Five Years
Shaocheng Tong,2141728717,H-Index,65,Five Years
Hongsheng Li,2141739595,H-Index,66,Five Years
Christopher D. Manning,2149153931,H-Index,67,Five Years
Zhouhua Peng,2163158412,H-Index,68,Five Years
Dianhui Wang,2239152046,H-Index,69,Five Years
Raquel Urtasun,2291154966,H-Index,70,Five Years
Yu Wang,2559461216,H-Index,71,Five Years
Bing Chen,2592936408,H-Index,72,Five Years
Daniel Povey,2779265140,H-Index,73,Five Years
Razvan Pascanu,662855036,H-Index,74,Five Years
Saeid Nahavandi,1029828013,H-Index,75,Five Years
Mahmoud Omid,1972489434,H-Index,76,Five Years
Steve Renals,1982737555,H-Index,77,Five Years
Jeff Clune,1996419712,H-Index,78,Five Years
Rajendran Samidurai,2001506943,H-Index,79,Five Years
Klaus-Robert Müller,2012736320,H-Index,80,Five Years
Brian Kingsbury,2019566994,H-Index,81,Five Years
Pierre Baldi,2060797211,H-Index,82,Five Years
Björn W. Schuller,2079380910,H-Index,83,Five Years
Jianfeng Gao,2104437897,H-Index,84,Five Years
Chenguang Yang,2110932751,H-Index,85,Five Years
Shuzhi Sam Ge,2125547012,H-Index,86,Five Years
Quanxin Zhu,2130252870,H-Index,87,Five Years
Wanli Ouyang,2138640236,H-Index,88,Five Years
Chunhua Shen,2139473605,H-Index,89,Five Years
Pushmeet Kohli,2141745054,H-Index,90,Five Years
Timothy P. Lillicrap,2163886844,H-Index,91,Five Years
Xiaoou Tang,2166284823,H-Index,92,Five Years
Akhil Garg,2259676584,H-Index,93,Five Years
Hermann Ney,2293758362,H-Index,94,Five Years
Sang-Moon Lee,2492998949,H-Index,95,Five Years
Xinsong Yang,2661009269,H-Index,96,Five Years
Chin-Hui Lee,2947002853,H-Index,97,Five Years
Caglar Gulcehre,152899538,H-Index,98,Five Years
Andrea Vedaldi,332962150,H-Index,99,Five Years
Pawel Swietojanski,1638413727,H-Index,100,Five Years
Ilya Sutskever,215131072,Saliency,1,Ten Years
Geoffrey E. Hinton,563069026,Saliency,2,Ten Years
Alex Krizhevsky,1171453863,Saliency,3,Ten Years
Kaiming He,2164292938,Saliency,4,Ten Years
Yoshua Bengio,161269817,Saliency,5,Ten Years
Jian Sun,2200192130,Saliency,6,Ten Years
Shaoqing Ren,2119543935,Saliency,7,Ten Years
Xiangyu Zhang,2499063207,Saliency,8,Ten Years
Vincent Vanhoucke,2022840042,Saliency,9,Ten Years
Dumitru Erhan,2308824398,Saliency,10,Ten Years
Jeffrey Dean,2429370538,Saliency,11,Ten Years
Christian Szegedy,331124168,Saliency,12,Ten Years
Dong Yu,2103789662,Saliency,13,Ten Years
Dragomir Anguelov,2036321405,Saliency,14,Ten Years
Scott E. Reed,2430826622,Saliency,15,Ten Years
Koray Kavukcuoglu,1111049960,Saliency,16,Ten Years
Yangqing Jia,2102002796,Saliency,17,Ten Years
Christian Szegedy,2947072378,Saliency,18,Ten Years
Wei Liu,2617788377,Saliency,19,Ten Years
Ruslan Salakhutdinov,2031945151,Saliency,20,Ten Years
Li Deng,2101552792,Saliency,21,Ten Years
Nitish Srivastava,2191276622,Saliency,22,Ten Years
Ross B. Girshick,2473549963,Saliency,23,Ten Years
Kyunghyun Cho,2462121670,Saliency,24,Ten Years
Quoc V. Le,2148448995,Saliency,25,Ten Years
Pierre Sermanet,37905947,Saliency,26,Ten Years
George E. Dahl,2360825425,Saliency,27,Ten Years
Andrew Rabinovich,2194293332,Saliency,28,Ten Years
Dzmitry Bahdanau,2509101809,Saliency,29,Ten Years
Kai Chen,2146330397,Saliency,30,Ten Years
Gregory S. Corrado,2107276858,Saliency,31,Ten Years
Tomas Mikolov,292626543,Saliency,32,Ten Years
Abdel-rahman Mohamed,2125491050,Saliency,33,Ten Years
Tara N. Sainath,1209087724,Saliency,34,Ten Years
Ian J. Goodfellow,1822555116,Saliency,35,Ten Years
Sergey Ioffe,2272624714,Saliency,36,Ten Years
Brian Kingsbury,2019566994,Saliency,37,Ten Years
Oriol Vinyals,2634174050,Saliency,38,Ten Years
Jinde Cao,2097525001,Saliency,39,Ten Years
Rajat Monga,2079584417,Saliency,40,Ten Years
Jürgen Schmidhuber,2116333191,Saliency,41,Ten Years
Matthieu Devin,2014082263,Saliency,42,Ten Years
Andrew Y. Ng,2104401652,Saliency,43,Ten Years
Andrew W. Senior,2045282652,Saliency,44,Ten Years
Paul A. Tucker,2330302558,Saliency,45,Ten Years
Marc'Aurelio Ranzato,1976950599,Saliency,46,Ten Years
Timothy P. Lillicrap,2163886844,Saliency,47,Ten Years
Navdeep Jaitly,2066236689,Saliency,48,Ten Years
Sergey Levine,2140030024,Saliency,49,Ten Years
David Silver,2593774290,Saliency,50,Ten Years
Juergen Schmidhuber,1782944713,Saliency,51,Ten Years
Andrew W. Senior,2919693064,Saliency,52,Ten Years
Alex Graves,2116712232,Saliency,53,Ten Years
Song Han,2233699872,Saliency,54,Ten Years
Christopher D. Manning,2149153931,Saliency,55,Ten Years
Thomas Brox,2014530249,Saliency,56,Ten Years
William J. Dally,2037541505,Saliency,57,Ten Years
Pieter Abbeel,243981275,Saliency,58,Ten Years
Nal Kalchbrenner,223268448,Saliency,59,Ten Years
Vijay Vasudevan,2943029278,Saliency,60,Ten Years
Derong Liu,2619713811,Saliency,61,Ten Years
Demis Hassabis,4302276,Saliency,62,Ten Years
Sander Dieleman,2020844714,Saliency,63,Ten Years
Jonathon Shlens,2343055381,Saliency,64,Ten Years
Ueli Meier,2343548174,Saliency,65,Ten Years
Philipp Fischer,2101064685,Saliency,66,Ten Years
Caglar Gulcehre,152899538,Saliency,67,Ten Years
Bart van Merriënboer,256273151,Saliency,68,Ten Years
Rob Fergus,2166320536,Saliency,69,Ten Years
Richard Socher,1964982643,Saliency,70,Ten Years
Zhifeng Chen,2922418434,Saliency,71,Ten Years
Martín Abadi,2162106674,Saliency,72,Ten Years
Patrick Nguyen,2943944027,Saliency,73,Ten Years
Olaf Ronneberger,2044097715,Saliency,74,Ten Years
Andy Davis,2522959750,Saliency,75,Ten Years
Sherry Moore,2286056286,Saliency,76,Ten Years
Marc Lanctot,2107049243,Saliency,77,Ten Years
Kevin P. Murphy,2167731548,Saliency,78,Ten Years
Ming Yang,2614727752,Saliency,79,Ten Years
Liang-Chieh Chen,2127898042,Saliency,80,Ten Years
Alan L. Yuille,2065104188,Saliency,81,Ten Years
Peng Shi,1988150995,Saliency,82,Ten Years
Benoit Steiner,2298047631,Saliency,83,Ten Years
Geoffrey Irving,2521125841,Saliency,84,Ten Years
Arthur Guez,2015134264,Saliency,85,Ten Years
Martin Wicke,2041401258,Saliency,86,Ten Years
Pete Warden,2299638740,Saliency,87,Ten Years
Michael Isard,2004792601,Saliency,88,Ten Years
Manjunath Kudlur,2078155468,Saliency,89,Ten Years
Yuan Yu,2170786782,Saliency,90,Ten Years
